TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory
57,1708706542,43.0278716,-76.0456245,999,-1,1,-1
58,234184799,43.0317939,-76.1239084,136.1147446,1,1,-1
58,757675095,43.0725026,-76.1690913,119.4068807,7,1,-1
58,60575480,43.0476045,-76.234919,136.0869475,9,1,-1
58,1708706542,43.0278503,-76.0458434,999,-1,1,-1
58,1509440266,43.0361894,-76.1327792,129.6717196,1,1,-1
58,1947862555,43.0336103,-76.1342104,132.3720998,1,2,1
58,1737904745,43.0705883,-76.1700103,112.4635733,7,1,-1
58,799714932,43.0367521,-76.1346738,128.6039113,1,1,-1
58,1707145787,43.0792812,-76.174297,999,-1,1,-1
58,1458493498,43.0309448,-76.1243123,136.568867,1,1,-1
58,528871576,43.0783627,-76.1815186,131.8647328,7,1,-1
58,998966060,43.0455205,-76.2530297,999,-1,1,-1
58,2030645982,43.0272212,-76.0336744,999,-1,1,-1
58,72524579,43.0321654,-76.1325584,133.9228805,1,1,-1
59,1708706542,43.027829,-76.0460624,999,-1,1,-1
59,1947862555,43.0334483,-76.1342139,999,-1,2,1
59,1737904745,43.0704406,-76.1699196,112.0833315,7,1,-1
59,528871576,43.0782018,-76.181544,131.732181,7,1,-1
59,799714932,43.0365965,-76.1346122,999,-1,1,-1
59,234184799,43.0316755,-76.1237576,138.6443737,8,1,-1
59,2030645982,43.0271699,-76.0338839,999,-1,1,-1
59,1509440266,43.0360937,-76.1326009,129.8246896,1,1,-1
59,72524579,43.0320039,-76.13254,134.070606,1,1,-1
59,1458493498,43.030836,-76.1241486,136.6832199,1,1,-1
59,757675095,43.0723977,-76.1689228,119.3185182,7,1,-1
59,60575480,43.0475347,-76.2347196,136.063248,9,1,-1
59,998966060,43.0454928,-76.2528121,999,-1,1,-1
59,1707145787,43.0791381,-76.1741933,130.4842653,7,1,-1
60,1947862555,43.0332863,-76.1342175,132.7018098,1,2,1
60,2030645982,43.0271187,-76.0340934,999,-1,1,-1
60,72524579,43.0318424,-76.1325216,134.2166848,1,1,-1
60,234184799,43.0315569,-76.1236071,136.3588315,1,1,-1
60,1708706542,43.0278076,-76.0462813,999,-1,1,-1
60,60575480,43.0474649,-76.2345202,136.0407188,9,1,-1
60,1707145787,43.078995,-76.1740897,130.3007913,7,1,-1
60,799714932,43.0364409,-76.1345507,129.0364155,1,1,-1
60,1509440266,43.0359979,-76.1324228,129.9774277,1,1,-1
60,998966060,43.0454651,-76.2525944,999,-1,1,-1
60,528871576,43.0780408,-76.1815694,131.5993021,7,1,-1
60,1737904745,43.0702928,-76.1698289,111.7309518,7,1,-1
60,757675095,43.0722928,-76.1687544,132.7825322,7,1,-1
60,1458493498,43.030727,-76.1239851,136.7967622,1,1,-1
61,1707145787,43.0788518,-76.1739862,130.115041,7,1,-1
61,1947862555,43.0331243,-76.1342211,132.863623,1,2,1
61,234184799,43.0314382,-76.1234568,136.4793177,1,1,-1
61,1737904745,43.070145,-76.1697383,111.4124432,7,1,-1
61,998966060,43.0454373,-76.2523768,999,-1,1,-1
61,757675095,43.0721879,-76.168586,119.1869293,7,1,-1
61,2030645982,43.0270674,-76.0343029,999,-1,1,-1
61,1509440266,43.0359019,-76.1322448,130.1298698,1,1,-1
61,1458493498,43.0306178,-76.1238219,136.909502,1,1,-1
61,923988192,43.0510245,-76.2427456,137.5096295,9,1,-1
61,1424164685,43.0371131,-76.1316809,128.9181416,1,1,-1
61,528871576,43.0778799,-76.1815947,131.4661323,7,1,-1
61,60575480,43.047395,-76.2343209,136.0193725,9,1,-1
61,799714932,43.0362853,-76.1344893,129.2476267,1,1,-1
61,1708706542,43.0277863,-76.0465002,999,-1,1,-1
61,72524579,43.031681,-76.1325032,134.3611528,1,1,-1
62,1737904745,43.0699972,-76.1696478,111.133955,7,1,-1
62,2030645982,43.0270161,-76.0345124,999,-1,1,-1
62,923988192,43.0509882,-76.2425303,137.4303246,9,1,-1
62,1509440266,43.0358058,-76.132067,130.2819564,1,1,-1
62,1708706542,43.0277649,-76.0467191,999,-1,1,-1
62,72524579,43.0315195,-76.1324849,999,-1,1,-1
62,60575480,43.0473252,-76.2341216,135.9992209,9,1,-1
62,1458493498,43.0305085,-76.123659,137.0214476,1,1,-1
62,234184799,43.0313193,-76.1233068,138.3326448,8,1,-1
62,998966060,43.0454096,-76.2521591,999,-1,1,-1
62,1707145787,43.0787087,-76.1738827,129.9269686,7,1,-1
62,1424164685,43.0370476,-76.1318829,128.9378847,1,1,-1
62,528871576,43.0777189,-76.1816201,131.3327107,7,1,-1
62,799714932,43.0361296,-76.134428,129.4556077,1,1,-1
62,757675095,43.0720829,-76.1684177,119.1446444,7,1,-1
62,1947862555,43.0329622,-76.1342247,999,-1,2,1
63,799714932,43.0359739,-76.1343667,129.6604514,1,1,-1
63,998966060,43.0453818,-76.2519415,999,-1,1,-1
63,757675095,43.0719778,-76.1682494,119.1184848,7,1,-1
63,528871576,43.077558,-76.1816454,131.1990789,7,1,-1
63,1737904745,43.0698494,-76.1695573,110.9014828,7,1,-1
63,1458493498,43.0303989,-76.1234963,137.1326068,1,1,-1
63,72524579,43.031358,-76.1324666,134.6453953,1,1,-1
63,1424164685,43.036982,-76.1320849,128.9612901,1,1,-1
63,2030645982,43.0269648,-76.0347219,999,-1,1,-1
63,1947862555,43.0328002,-76.1342282,133.1814068,1,2,1
63,1707145787,43.0785655,-76.1737793,129.7365279,7,1,-1
63,1509440266,43.0357095,-76.1318894,130.4336327,1,1,-1
63,923988192,43.0509519,-76.242315,137.3510579,9,1,-1
63,234184799,43.0312002,-76.1231571,136.7172542,1,1,-1
63,60575480,43.0472553,-76.2339223,135.9802756,9,1,-1
63,1708706542,43.0277436,-76.0469381,999,-1,1,-1
64,1708706542,43.0277222,-76.047157,999,-1,1,-1
64,2030645982,43.0269134,-76.0349313,999,-1,1,-1
64,528871576,43.077397,-76.1816707,131.0652816,7,1,-1
64,923988192,43.0509156,-76.2420997,137.2718428,9,1,-1
64,1707145787,43.0784223,-76.1736759,129.5436718,7,1,-1
64,1509440266,43.0356131,-76.1317119,130.584848,1,1,-1
64,234184799,43.0310809,-76.1230076,136.834735,1,1,-1
64,1947862555,43.0326382,-76.1342318,133.3374689,1,2,1
64,1458493498,43.0302891,-76.1233339,137.242988,1,1,-1
64,799714932,43.0358182,-76.1343055,129.8622471,1,1,-1
64,998966060,43.045354,-76.2517239,999,-1,1,-1
64,757675095,43.0718727,-76.1680812,119.1086457,7,1,-1
64,1737904745,43.0697016,-76.1694669,110.7205155,7,1,-1
64,60575480,43.0471853,-76.233723,135.9625472,9,1,-1
64,72524579,43.0311966,-76.1324484,134.7852364,1,1,-1
64,1424164685,43.0369165,-76.1322869,128.9883184,1,1,-1
65,1424164685,43.0368508,-76.1324888,129.0189247,1,1,-1
65,528871576,43.077236,-76.1816959,999,-1,1,-1
65,923988192,43.0508792,-76.2418844,137.1926933,9,1,-1
65,1708706542,43.0277008,-76.0473759,999,-1,1,-1
65,60575480,43.0471154,-76.2335237,135.9460459,9,1,-1
65,72524579,43.0310351,-76.1324302,134.9236,1,1,-1
65,2030645982,43.0268621,-76.0351408,999,-1,1,-1
65,998966060,43.0453263,-76.2515062,999,-1,1,-1
65,1458493498,43.0301791,-76.1231718,137.352599,1,1,-1
65,234184799,43.0309614,-76.1228584,138.0132078,8,1,-1
65,1737904745,43.0695537,-76.1693765,110.5956542,7,1,-1
65,1707145787,43.078279,-76.1735726,129.3483526,7,1,-1
65,1947862555,43.0324762,-76.1342354,133.4917028,1,2,1
65,1509440266,43.0355165,-76.1315346,130.7355557,1,1,-1
65,757675095,43.0717676,-76.167913,119.1152006,7,1,-1
65,799714932,43.0356625,-76.1342445,130.0610804,1,1,-1
66,60575480,43.0470454,-76.2333245,135.9307813,9,1,-1
66,2030645982,43.0268106,-76.0353502,999,-1,1,-1
66,1509440266,43.0354197,-76.1313574,130.885713,1,1,-1
66,799714932,43.0355068,-76.1341835,130.2570334,1,1,-1
66,998966060,43.0452985,-76.2512886,999,-1,1,-1
66,1424164685,43.0367852,-76.1326908,129.0530584,1,1,-1
66,234184799,43.0308417,-76.1227095,137.0667963,1,1,-1
66,528871576,43.0770751,-76.1817212,999,-1,1,-1
66,1708706542,43.0276794,-76.0475948,999,-1,1,-1
66,1458493498,43.0300689,-76.1230099,137.461448,1,1,-1
66,1707145787,43.0781358,-76.1734694,129.1505223,7,1,-1
66,757675095,43.0716624,-76.1677449,119.1380998,7,1,-1
66,1737904745,43.0694058,-76.1692862,110.5302507,7,1,-1
66,923988192,43.0508428,-76.2416691,137.1136238,9,1,-1
66,72524579,43.0308736,-76.132412,135.0605167,1,1,-1
66,1947862555,43.0323142,-76.1342389,133.6441503,1,2,1
67,72524579,43.0307121,-76.1323939,135.1960166,1,1,-1
67,234184799,43.0307219,-76.1225609,137.1814055,1,1,-1
67,1708706542,43.027658,-76.0478137,999,-1,1,-1
67,923988192,43.0508064,-76.2414539,137.0346489,9,1,-1
67,998966060,43.0452707,-76.251071,999,-1,1,-1
67,1424164685,43.0367194,-76.1328927,129.0906639,1,1,-1
67,1947862555,43.0321522,-76.1342424,133.7948521,1,2,1
67,757675095,43.0715572,-76.1675769,119.1771712,7,1,-1
67,1707145787,43.0779925,-76.1733662,128.9501323,7,1,-1
67,60575480,43.0469754,-76.2331253,135.9167622,9,1,-1
67,1458493498,43.0299584,-76.1228483,137.4461571,8,1,-1
67,2030645982,43.0267592,-76.0355596,999,-1,1,-1
67,799714932,43.0353511,-76.1341226,130.4501853,1,1,-1
67,1509440266,43.0353228,-76.1311804,131.0352806,1,1,-1
67,528871576,43.0769141,-76.1817464,130.6633895,7,1,-1
67,1737904745,43.0692579,-76.1691959,110.5261209,7,1,-1
68,234184799,43.0306019,-76.1224125,137.6856692,8,1,-1
68,799714932,43.0351953,-76.1340618,130.6406119,1,1,-1
68,923988192,43.05077,-76.2412386,136.9557841,9,1,-1
68,757675095,43.0714519,-76.1674089,119.232125,7,1,-1
68,1424164685,43.0366537,-76.1330945,129.1316805,1,1,-1
68,1947862555,43.0319902,-76.134246,999,-1,2,1
68,2030645982,43.0267077,-76.035769,999,-1,1,-1
68,60575480,43.0469053,-76.232926,135.9039968,9,1,-1
68,72524579,43.0305506,-76.1323758,135.3301283,1,1,-1
68,998966060,43.0452428,-76.2508533,999,-1,1,-1
68,1509440266,43.0352257,-76.1310036,131.1842227,1,1,-1
68,1737904745,43.06911,-76.1691057,110.5833803,7,1,-1
68,1708706542,43.0276366,-76.0480326,999,-1,1,-1
68,1707145787,43.0778492,-76.173263,128.7471337,7,1,-1
68,1458493498,43.0298477,-76.122687,137.6768919,1,1,-1
68,528871576,43.0767531,-76.1817716,130.5294395,7,1,-1
69,2030645982,43.0266562,-76.0359784,999,-1,1,-1
69,60575480,43.0468353,-76.2327269,135.8924926,9,1,-1
69,234184799,43.0304816,-76.1222645,137.407851,1,1,-1
69,923988192,43.0507336,-76.2410233,136.8770453,9,1,-1
69,528871576,43.0765922,-76.1817968,999,-1,1,-1
69,1458493498,43.0297369,-76.1225259,137.2208333,8,1,-1
69,1708706542,43.0276152,-76.0482515,999,-1,1,-1
69,1737904745,43.0689621,-76.1690156,110.7004339,7,1,-1
69,72524579,43.0303892,-76.1323577,135.4628799,1,1,-1
69,757675095,43.0713466,-76.167241,119.3025605,7,1,-1
69,1509440266,43.0351285,-76.1308269,131.3325065,1,1,-1
69,1707145787,43.0777059,-76.1731599,128.5414775,7,1,-1
69,998966060,43.045215,-76.2506357,999,-1,1,-1
69,1947862555,43.0318282,-76.1342495,999,-1,2,1
69,1424164685,43.0365878,-76.1332964,999,-1,1,-1
69,799714932,43.0350395,-76.1340011,130.8283864,1,1,-1
70,1509440266,43.0350311,-76.1306504,131.4801022,1,1,-1
70,998966060,43.0451872,-76.2504181,999,-1,1,-1
70,72524579,43.0302277,-76.1323397,135.5942986,1,1,-1
70,1707145787,43.0775625,-76.1730569,128.3331147,7,1,-1
70,2030645982,43.0266047,-76.0361878,999,-1,1,-1
70,1737904745,43.0688141,-76.1689255,110.8741205,7,1,-1
70,1424164685,43.036522,-76.1334982,129.2236822,1,1,-1
70,799714932,43.0348837,-76.1339405,131.0135789,1,1,-1
70,1947862555,43.0316662,-76.134253,134.2368676,1,2,1
70,528871576,43.0764312,-76.1818219,130.2619227,7,1,-1
70,757675095,43.0712412,-76.1670731,119.3879754,7,1,-1
70,234184799,43.0303612,-76.1221167,137.4626009,8,1,-1
70,1708706542,43.0275938,-76.0484704,999,-1,1,-1
70,923988192,43.0506972,-76.240808,136.7984488,9,1,-1
70,1458493498,43.0296257,-76.1223652,137.8893831,1,1,-1
70,60575480,43.0467652,-76.2325277,135.8822563,9,1,-1
71,528871576,43.0762702,-76.1818471,130.1284899,7,1,-1
71,1424164685,43.0364561,-76.1336999,129.2745245,1,1,-1
71,1707145787,43.0774192,-76.1729539,128.1219963,7,1,-1
71,1737904745,43.0686661,-76.1688355,111.099986,7,1,-1
71,799714932,43.0347279,-76.1338799,131.1962572,1,1,-1
71,1708706542,43.0275724,-76.0486894,999,-1,1,-1
71,1509440266,43.0349335,-76.130474,131.6269828,1,1,-1
71,1947862555,43.0315042,-76.1342565,134.3809649,1,2,1
71,234184799,43.0302406,-76.1219693,137.3496044,8,1,-1
71,757675095,43.0711358,-76.1669052,119.487778,7,1,-1
71,1458493498,43.0295144,-76.1222047,136.9915265,8,1,-1
71,72524579,43.0300662,-76.1323217,135.7244107,1,1,-1
71,923988192,43.0506607,-76.2405928,136.7200115,9,1,-1
71,519169945,43.0381216,-76.1348592,126.6462763,1,1,-1
71,1691499641,43.0805434,-76.1758134,999,-1,1,-1
71,2030645982,43.0265531,-76.0363971,999,-1,1,-1
71,998966060,43.0451593,-76.2502004,999,-1,1,-1
71,60575480,43.046695,-76.2323285,135.8732942,9,1,-1
72,757675095,43.0710303,-76.1667375,119.6012991,7,1,-1
72,1947862555,43.0313422,-76.1342601,134.5234998,1,2,1
72,1708706542,43.0275509,-76.0489083,999,-1,1,-1
72,519169945,43.0380355,-76.1346721,126.7999173,1,1,-1
72,1509440266,43.0348358,-76.1302979,131.7731238,1,1,-1
72,1458493498,43.0294028,-76.1220446,136.8753344,8,1,-1
72,1737904745,43.0685181,-76.1687456,111.372638,7,1,-1
72,72524579,43.0299047,-76.1323037,135.8532419,1,1,-1
72,923988192,43.0506243,-76.2403775,136.6417509,9,1,-1
72,998966060,43.0451315,-76.2499828,999,-1,1,-1
72,528871576,43.0761092,-76.1818722,129.9953698,7,1,-1
72,234184799,43.0301198,-76.1218221,137.7407883,1,1,-1
72,1424164685,43.0363901,-76.1339017,129.3284931,1,1,-1
72,60575480,43.0466249,-76.2321294,135.8656114,9,1,-1
72,1707145787,43.0772758,-76.172851,127.9080738,7,1,-1
72,1691499641,43.080514,-76.1755961,132.1026272,7,1,-1
72,799714932,43.034572,-76.1338195,131.3764863,1,1,-1
72,2030645982,43.0265016,-76.0366065,999,-1,1,-1
73,799714932,43.0344162,-76.1337591,131.5543289,1,1,-1
73,2030645982,43.0264499,-76.0368158,999,-1,1,-1
73,519169945,43.0379492,-76.1344851,126.9551625,1,1,-1
73,72524579,43.0297432,-76.1322858,135.9808171,1,1,-1
73,1947862555,43.0311802,-76.1342636,134.6645055,1,2,1
73,234184799,43.0299987,-76.1216753,137.1205993,8,1,-1
73,1424164685,43.0363241,-76.1341034,129.3855078,1,1,-1
73,1458493498,43.029291,-76.1218847,136.7580916,8,1,-1
73,923988192,43.0505878,-76.2401622,136.563685,9,1,-1
73,998966060,43.0451036,-76.2497652,999,-1,1,-1
73,757675095,43.0709248,-76.1665698,119.7278069,7,1,-1
73,1707145787,43.0771323,-76.1727482,127.6912992,7,1,-1
73,1691499641,43.0804845,-76.1753787,132.0372529,7,1,-1
73,528871576,43.0759483,-76.1818973,129.8626398,7,1,-1
73,1737904745,43.0683701,-76.1686557,111.6861269,7,1,-1
73,1509440266,43.0347379,-76.1301219,131.9185033,1,1,-1
73,1708706542,43.0275295,-76.0491272,999,-1,1,-1
73,60575480,43.0465547,-76.2319303,135.8592127,9,1,-1
74,2030645982,43.0263983,-76.0370252,999,-1,1,-1
74,1509440266,43.0346398,-76.1299461,132.0631016,1,1,-1
74,72524579,43.0295817,-76.1322679,136.1071603,1,1,-1
74,1707145787,43.0769889,-76.1726454,127.4716255,7,1,-1
74,757675095,43.0708192,-76.1664021,119.8665203,7,1,-1
74,60575480,43.0464845,-76.2317312,135.8541018,9,1,-1
74,799714932,43.0342603,-76.1336988,131.7298455,1,1,-1
74,998966060,43.0450757,-76.2495476,999,-1,1,-1
74,1947862555,43.0310182,-76.1342671,134.8040141,1,2,1
74,1691499641,43.0804551,-76.1751613,131.9734962,7,1,-1
74,519169945,43.0378628,-76.1342983,127.1118173,1,1,-1
74,234184799,43.0298775,-76.1215288,137.0045545,8,1,-1
74,528871576,43.0757873,-76.1819223,129.7303811,7,1,-1
74,1424164685,43.036258,-76.1343051,129.4454856,1,1,-1
74,1708706542,43.027508,-76.0493461,999,-1,1,-1
74,1458493498,43.029179,-76.1217252,136.6397786,8,1,-1
74,923988192,43.0505513,-76.239947,136.4858324,9,1,-1
74,1737904745,43.0682221,-76.1685658,112.0343055,7,1,-1
75,2030645982,43.0263466,-76.0372345,999,-1,1,-1
75,998966060,43.0450478,-76.24933,999,-1,1,-1
75,757675095,43.0707136,-76.1662345,120.0166235,7,1,-1
75,1947862555,43.0308562,-76.1342705,134.9420569,1,2,1
75,72524579,43.0294202,-76.13225,136.232295,1,1,-1
75,1737904745,43.068074,-76.1684761,112.4111317,7,1,-1
75,234184799,43.0297561,-76.1213825,136.8874564,8,1,-1
75,1707145787,43.0768455,-76.1725426,127.2490069,7,1,-1
75,1691499641,43.0804256,-76.174944,131.9114114,7,1,-1
75,799714932,43.0341044,-76.1336387,131.9030942,1,1,-1
75,1424164685,43.0361919,-76.1345067,129.508341,1,1,-1
75,1708706542,43.0274865,-76.049565,999,-1,1,-1
75,1509440266,43.0345415,-76.1297705,132.2069009,1,1,-1
75,519169945,43.0377763,-76.1341115,127.2696973,1,1,-1
75,528871576,43.0756263,-76.1819474,129.5986795,7,1,-1
75,1458493498,43.0290667,-76.121566,136.5203754,8,1,-1
75,923988192,43.0505148,-76.2397317,136.4082122,9,1,-1
75,60575480,43.0464142,-76.2315322,139.0507845,4,1,-1
76,1424164685,43.0361258,-76.1347084,129.5739865,1,1,-1
76,528871576,43.0754653,-76.1819724,129.4676252,7,1,-1
76,234184799,43.0296344,-76.1212366,136.7692856,8,1,-1
76,1708706542,43.0274651,-76.0497839,999,-1,1,-1
76,1737904745,43.067926,-76.1683863,112.8108973,7,1,-1
76,1947862555,43.0306942,-76.134274,135.0786641,1,2,1
76,519169945,43.0376897,-76.1339248,127.4286283,1,1,-1
76,1509440266,43.0344431,-76.129595,132.3498856,1,1,-1
76,60575480,43.0463439,-76.2313331,135.8477552,9,1,-1
76,1691499641,43.0803961,-76.1747267,131.8510527,7,1,-1
76,799714932,43.0339485,-76.1335786,132.0741313,1,1,-1
76,923988192,43.0504783,-76.2395165,136.330844,9,1,-1
76,1458493498,43.0289542,-76.121407,136.3998616,8,1,-1
76,998966060,43.0450199,-76.2491124,999,-1,1,-1
76,2030645982,43.0262949,-76.0374438,999,-1,1,-1
76,757675095,43.070608,-76.1660669,120.177279,7,1,-1
76,1707145787,43.076702,-76.17244,127.0233991,7,1,-1
76,72524579,43.0292587,-76.1322322,136.356244,1,1,-1
77,60575480,43.0462736,-76.2311341,138.9195403,4,1,-1
77,1509440266,43.0343445,-76.1294197,132.492042,1,1,-1
77,1707145787,43.0765585,-76.1723373,126.79476,7,1,-1
77,72524579,43.0290972,-76.1322144,136.4790295,1,1,-1
77,234184799,43.0295126,-76.121091,136.6500223,8,1,-1
77,1708706542,43.0274436,-76.0500028,999,-1,1,-1
77,1947862555,43.0305322,-76.1342775,135.213865,1,2,1
77,1458493498,43.0288415,-76.1212484,136.2782161,8,1,-1
77,799714932,43.0337926,-76.1335186,132.2430109,1,1,-1
77,757675095,43.0705023,-76.1658995,120.3476403,7,1,-1
77,2030645982,43.0262432,-76.037653,999,-1,1,-1
77,998966060,43.044992,-76.2488948,999,-1,1,-1
77,519169945,43.0376029,-76.1337383,127.5884461,1,1,-1
77,1737904745,43.0677779,-76.1682967,113.2283805,7,1,-1
77,1424164685,43.0360596,-76.13491,129.6423326,1,1,-1
77,528871576,43.0753043,-76.1819974,129.3373133,7,1,-1
77,1691499641,43.0803666,-76.1745093,131.7924738,7,1,-1
77,923988192,43.0504417,-76.2393013,136.2537482,9,1,-1
78,1458493498,43.0287285,-76.1210902,136.155417,8,1,-1
78,1737904745,43.0676298,-76.1682071,113.6589306,7,1,-1
78,1424164685,43.0359933,-76.1351115,129.7132885,1,1,-1
78,1708706542,43.0274221,-76.0502216,999,-1,1,-1
78,923988192,43.0504051,-76.239086,136.1769456,9,1,-1
78,60575480,43.0462033,-76.2309351,135.8465872,9,1,-1
78,2030645982,43.0261914,-76.0378623,999,-1,1,-1
78,528871576,43.0751434,-76.1820224,129.2078433,7,1,-1
78,1707145787,43.076415,-76.1722348,126.5630499,7,1,-1
78,72524579,43.0289357,-76.1321966,136.6006731,1,1,-1
78,799714932,43.0336366,-76.1334587,132.4097852,1,1,-1
78,998966060,43.0449641,-76.2486772,999,-1,1,-1
78,757675095,43.0703965,-76.165732,120.5268635,7,1,-1
78,234184799,43.0293906,-76.1209458,136.5296458,8,1,-1
78,1947862555,43.0303702,-76.134281,135.3476881,1,2,1
78,1509440266,43.0342457,-76.1292447,132.6333579,1,1,-1
78,1691499641,43.080337,-76.174292,131.7357282,7,1,-1
78,519169945,43.037516,-76.1335518,999,-1,1,-1
79,757675095,43.0702907,-76.1655646,120.7141163,7,1,-1
79,72524579,43.0287742,-76.1321789,136.7211957,1,1,-1
79,2030645982,43.0261396,-76.0380716,999,-1,1,-1
79,1509440266,43.0341468,-76.1290698,132.7738229,1,1,-1
79,60575480,43.0461329,-76.2307361,135.8479467,9,1,-1
79,923988192,43.0503686,-76.2388708,136.1004576,9,1,-1
79,799714932,43.0334806,-76.1333989,132.5745047,1,1,-1
79,528871576,43.0749824,-76.1820474,129.0793196,7,1,-1
79,519169945,43.037429,-76.1333655,127.9101331,1,1,-1
79,1737904745,43.0674816,-76.1681175,114.0984975,7,1,-1
79,998966060,43.0449361,-76.2484596,999,-1,1,-1
79,1708706542,43.0274006,-76.0504405,999,-1,1,-1
79,234184799,43.0292683,-76.1208009,136.408135,8,1,-1
79,1947862555,43.0302082,-76.1342844,135.4801608,1,2,1
79,1691499641,43.0803075,-76.1740747,999,-1,1,-1
79,1424164685,43.035927,-76.1353131,129.7867623,1,1,-1
79,1458493498,43.0286152,-76.1209322,136.0314421,8,1,-1
79,1707145787,43.0762714,-76.1721323,126.3282323,7,1,-1
80,72524579,43.0286127,-76.1321612,136.8406176,1,1,-1
80,1737904745,43.0673335,-76.1680281,127.2975586,7,1,-1
80,1458493498,43.0285017,-76.1207746,138.9097125,1,1,-1
80,519169945,43.0373419,-76.1331793,128.0717213,1,1,-1
80,998966060,43.0449082,-76.248242,999,-1,1,-1
80,1708706542,43.0273791,-76.0506594,999,-1,1,-1
80,799714932,43.0333246,-76.1333392,132.7372181,1,1,-1
80,2030645982,43.0260878,-76.0382808,999,-1,1,-1
80,528871576,43.0748214,-76.1820723,128.9518513,7,1,-1
80,1691499641,43.0802779,-76.1738573,131.6279473,7,1,-1
80,1424164685,43.0358606,-76.1355146,129.8626612,1,1,-1
80,1947862555,43.0300462,-76.1342879,135.6113101,1,2,1
80,234184799,43.0291458,-76.1206563,136.2854683,8,1,-1
80,923988192,43.050332,-76.2386556,136.0243063,9,1,-1
80,1707145787,43.0761278,-76.1720298,126.0902744,7,1,-1
80,1509440266,43.0340476,-76.1288951,132.9134279,1,1,-1
80,60575480,43.0460625,-76.2305371,135.8506011,9,1,-1
80,757675095,43.0701849,-76.1653973,120.9085874,7,1,-1
81,60575480,43.0459921,-76.2303382,135.8545489,9,1,-1
81,1708706542,43.0273576,-76.0508783,999,-1,1,-1
81,1691499641,43.0802483,-76.17364,131.5770154,7,1,-1
81,72524579,43.0284512,-76.1321436,136.9589588,1,1,-1
81,1917919405,43.0815798,-76.1738904,132.9340472,7,2,1
81,519169945,43.0372547,-76.1329931,128.2336336,1,1,-1
81,234184799,43.0290231,-76.120512,136.1616232,8,1,-1
81,1509440266,43.0339483,-76.1287206,133.0521652,1,1,-1
81,757675095,43.070079,-76.1652301,121.1094927,7,1,-1
81,1458493498,43.0283879,-76.1206174,135.7798718,8,1,-1
81,1424164685,43.0357942,-76.135716,129.9408921,1,1,-1
81,1737904745,43.0671853,-76.1679386,114.9913972,7,1,-1
81,1707145787,43.0759843,-76.1719274,125.8491479,7,1,-1
81,127265642,43.037243,-76.1301135,129.3163906,1,1,-1
81,528871576,43.0746604,-76.1820973,128.8255526,7,1,-1
81,923988192,43.0502954,-76.2384404,135.9485144,9,1,-1
81,1053069655,43.0518217,-76.2342419,133.0427511,9,1,-1
81,1947862555,43.0298841,-76.1342914,135.7411618,1,2,1
81,799714932,43.0331686,-76.1332795,999,-1,1,-1
81,998966060,43.0448802,-76.2480244,999,-1,1,-1
