TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished
350,894664362,43.0197182,-76.1320224,139.3012883,5,1
350,247593995,43.0265052,-76.0472291,999,-1,1
350,871780988,43.0306709,-76.2567689,999,-1,1
350,624124955,43.0757763,-76.1525283,135.0024642,6,1
360,1581941446,43.0224422,-76.2188765,999,-1,1
360,518315245,43.0283448,-76.1340069,136.9260352,3,1
360,855323113,43.0657457,-76.1218484,130.3934627,6,1
360,2027308069,43.081522,-76.1285198,126.9623303,6,1
360,2014572005,43.051301,-76.1962985,999,-1,1
360,432814178,43.0046488,-76.0863861,137.8753208,0,1
360,1233186384,43.0620493,-76.1289704,131.5090345,6,1
360,319618935,43.0767499,-76.1199303,128.5140696,6,1
360,254097953,43.0648192,-76.2405239,999,-1,1
360,951453986,43.0764769,-76.1711119,126.4762037,7,1
360,624124955,43.0757763,-76.1503181,133.5670056,6,1
360,1808679382,43.0307145,-76.2223002,999,-1,1
360,894664362,43.0180979,-76.1320224,136.9351561,0,1
360,1970927279,43.0201347,-76.1251954,133.4713871,0,1
360,1917132249,43.071273,-76.1247152,136.3181698,6,1
360,247593995,43.024885,-76.0472291,999,-1,1
360,966167451,43.0331191,-76.1303956,133.3936483,3,1
360,1405662074,43.0080149,-76.1316791,137.5001263,0,1
360,1887555076,43.0806512,-76.1355012,999,-1,1
360,759674601,43.005649,-76.0299497,999,-1,1
360,977034077,43.0035877,-76.1337889,124.1845023,5,1
360,820793972,43.0779445,-76.1543653,135.5322584,7,1
360,1242667807,43.0580733,-76.1625216,132.3506169,7,1
360,871780988,43.0290507,-76.2567689,999,-1,1
370,2027308069,43.0799018,-76.1285198,124.3139458,6,1
370,855323113,43.0641255,-76.1218484,138.4518419,1,1
370,432814178,43.0046488,-76.0885937,136.9333711,0,1
370,1581941446,43.0224422,-76.2166682,999,-1,1
370,518315245,43.0267245,-76.1340069,138.0565165,3,1
370,1233186384,43.060429,-76.1289704,133.1659668,6,1
370,2014572005,43.051301,-76.1940892,999,-1,1
370,319618935,43.0751297,-76.1199303,127.9260625,6,1
370,1534543706,43.0358761,-76.1343371,129.7844915,3,1
370,247593995,43.0232647,-76.0472291,999,-1,1
370,820793972,43.0779445,-76.152155,135.1415645,6,1
370,951453986,43.0764769,-76.1689017,126.9482853,7,1
370,1807417647,43.0477605,-76.2378829,999,-1,1
370,1392556801,43.0775631,-76.179387,130.0741542,7,1
370,871780988,43.0274304,-76.2567689,999,-1,1
370,1917132249,43.0696527,-76.1247152,124.0053586,6,1
370,1808679382,43.0290942,-76.2223002,999,-1,1
370,624124955,43.0757763,-76.1481079,131.957953,6,1
370,1405662074,43.0063947,-76.1316791,127.0491917,5,1
370,1970927279,43.0201347,-76.1229872,131.9676065,0,1
370,1887555076,43.0806512,-76.1332908,124.6943964,6,1
370,977034077,43.0024535,-76.1344512,122.8373171,5,1
370,254097953,43.0664395,-76.2405239,999,-1,1
370,1242667807,43.0580733,-76.160312,133.3178684,7,1
370,759674601,43.005649,-76.0321574,999,-1,1
370,894664362,43.0164777,-76.1320224,137.191099,5,1
370,966167451,43.0314988,-76.1303956,134.8066941,3,1
376,977034077,43.0024535,-76.1353342,124.1779048,5,-1
380,432814178,43.0046488,-76.0908014,135.9578214,0,1
380,319618935,43.0735094,-76.1199303,127.7362272,6,1
380,855323113,43.0625052,-76.1218484,133.1513973,6,1
380,2014572005,43.0513009,-76.1918799,139.9788312,7,1
380,1581941446,43.0224422,-76.2144599,139.4160162,4,1
380,1233186384,43.0588088,-76.1289704,133.425841,3,1
380,2027308069,43.0782816,-76.1285198,121.1241682,6,1
380,518315245,43.0251042,-76.1340069,139.0970708,3,1
380,254097953,43.0670876,-76.2391979,999,-1,1
380,894664362,43.0148574,-76.1320224,135.9969416,5,1
380,1242667807,43.0580733,-76.1581024,134.3223113,7,1
380,759674601,43.005649,-76.0343651,999,-1,1
380,1534543706,43.0342559,-76.1343371,999,-1,1
380,966167451,43.0298785,-76.1303956,136.0906588,3,1
380,1970927279,43.0201347,-76.120779,130.3129934,0,1
380,1887555076,43.0806512,-76.1310805,124.5452683,6,1
380,247593995,43.0216445,-76.0472291,999,-1,1
380,1392556801,43.0775631,-76.1771767,129.1387421,7,1
380,624124955,43.0757763,-76.1458977,130.1291165,6,1
380,820793972,43.0779445,-76.1499448,133.7695085,6,1
380,951453986,43.0764769,-76.1666915,127.8377666,7,1
380,1917132249,43.0680325,-76.1247152,125.9758462,6,1
380,1405662074,43.0050985,-76.1312376,124.6299419,5,1
380,1807417647,43.0461403,-76.2378829,999,-1,1
380,871780988,43.0258101,-76.2567689,999,-1,1
380,1808679382,43.027474,-76.2223002,999,-1,1
390,518315245,43.023484,-76.1340069,138.9659266,0,1
390,1233186384,43.0571885,-76.1289704,131.914563,3,1
390,2014572005,43.0513009,-76.1896705,139.3811174,7,1
390,319618935,43.0718892,-76.1199303,999,-1,1
390,855323113,43.060885,-76.1218484,134.4296504,6,1
390,432814178,43.0046488,-76.093009,999,-1,1
390,1581941446,43.0224422,-76.2122516,138.5981558,4,1
390,2027308069,43.0766613,-76.1285198,117.2888258,6,1
390,1807417647,43.04452,-76.2378829,999,-1,1
390,1917132249,43.0664122,-76.1247152,127.9294186,6,1
390,254097953,43.0670876,-76.2369881,999,-1,1
390,871780988,43.0241899,-76.2567689,999,-1,1
390,1534543706,43.0326356,-76.1343371,133.3336905,3,1
390,1392556801,43.0775631,-76.1749665,128.4536168,7,1
390,1970927279,43.0201347,-76.1185708,128.494393,0,1
390,247593995,43.0209964,-76.048554,999,-1,1
390,951453986,43.0764769,-76.1644813,999,-1,1
390,1405662074,43.0050985,-76.1290299,123.7351662,5,1
390,894664362,43.0132371,-76.1320224,134.6871123,5,1
390,624124955,43.0757763,-76.1436875,128.0141571,6,1
390,1242667807,43.0579113,-76.1561138,137.7738757,3,1
390,1887555076,43.0806512,-76.1288701,125.0906354,6,1
390,1808679382,43.0258537,-76.2223002,999,-1,1
390,759674601,43.005649,-76.0365728,999,-1,1
390,820793972,43.0779445,-76.1477345,132.2534228,6,1
390,966167451,43.0282583,-76.1303956,137.2656672,3,1
400,432814178,43.0046488,-76.0952167,133.9465974,0,1
400,319618935,43.0702689,-76.1199303,128.6121408,6,1
400,1233186384,43.0555683,-76.1289704,130.2501635,3,1
400,2014572005,43.0513009,-76.1874612,138.8040833,7,1
400,2027308069,43.0750411,-76.1285198,113.2113569,6,1
400,855323113,43.0592647,-76.1218484,136.0290191,3,1
400,518315245,43.0218637,-76.1340069,138.5783601,0,1
400,1581941446,43.0224422,-76.2100434,137.7580637,4,1
400,820793972,43.0779445,-76.1455242,130.565977,6,1
400,966167451,43.026638,-76.1303956,138.3478368,3,1
400,1697711212,43.0353774,-76.1301238,131.2400644,3,1
400,871780988,43.0225696,-76.2567689,999,-1,1
400,1242667807,43.0579113,-76.1539043,136.3029106,7,1
400,1808679382,43.0242334,-76.2223002,999,-1,1
400,624124955,43.0757763,-76.1414773,125.5142567,6,1
400,894664362,43.0116169,-76.1320224,133.2381881,5,1
400,951453986,43.0764769,-76.162271,130.2816009,7,1
400,759674601,43.005649,-76.0387805,999,-1,1
400,254097953,43.0670876,-76.2347782,999,-1,1
400,1970927279,43.0201347,-76.1163626,126.517248,0,1
400,1534543706,43.0310154,-76.1343371,134.803075,3,1
400,1392556801,43.0775631,-76.1727562,128.1176599,7,1
400,1405662074,43.0050985,-76.1268223,137.8509628,5,1
400,1917132249,43.064792,-76.1247152,129.7616905,6,1
400,1887555076,43.0796791,-76.1288701,123.7233914,6,1
400,1807417647,43.0428998,-76.2378829,999,-1,1
400,247593995,43.0209964,-76.0507622,999,-1,1
400,1446041084,43.0824683,-76.1862299,136.6170589,7,1
403,1405662074,43.0050985,-76.1266015,123.6595466,5,-1
410,319618935,43.0686487,-76.1199303,129.5320024,6,1
410,518315245,43.0202435,-76.1340069,139.764664,5,1
410,1581941446,43.0224422,-76.2078351,999,-1,1
410,2014572005,43.0513009,-76.1852519,138.2591632,7,1
410,855323113,43.0576445,-76.1218484,136.7758098,1,1
410,432814178,43.0046488,-76.0974243,132.9510143,0,1
410,1233186384,43.053948,-76.1289704,128.4186303,3,1
410,2027308069,43.0734208,-76.1285198,111.4174445,6,1
410,1970927279,43.0201347,-76.1141544,138.8438917,0,1
410,966167451,43.0250178,-76.1303956,137.9090252,0,1
410,820793972,43.0779445,-76.1433139,128.6759317,6,1
410,1697711212,43.0337571,-76.1301238,132.8586036,3,1
410,1534543706,43.0293951,-76.1343371,136.1240813,3,1
410,951453986,43.0764769,-76.1600608,131.6041905,7,1
410,894664362,43.0114548,-76.1340095,133.2897797,5,1
410,1446041084,43.0824683,-76.1840194,135.9117929,7,1
410,871780988,43.0209493,-76.2567689,999,-1,1
410,759674601,43.005649,-76.0409882,999,-1,1
410,1917132249,43.0631717,-76.1247152,131.4445742,6,1
410,624124955,43.0757762,-76.1392671,122.4776692,6,1
410,247593995,43.0209964,-76.0529705,999,-1,1
410,1808679382,43.0226132,-76.2223002,999,-1,1
410,1887555076,43.0780588,-76.1288701,120.3228409,6,1
410,1807417647,43.0412795,-76.2378829,999,-1,1
410,254097953,43.0670875,-76.2325683,999,-1,1
410,1392556801,43.0775631,-76.170546,128.1884179,7,1
410,1242667807,43.0579113,-76.1516947,135.9799711,3,1
420,1233186384,43.0523277,-76.1289704,126.4244555,3,1
420,2027308069,43.0718006,-76.1285198,114.1094399,6,1
420,2014572005,43.0513009,-76.1830426,137.759786,7,1
420,1581941446,43.0224422,-76.2056268,136.0412168,4,1
420,319618935,43.0670284,-76.1199303,130.6271345,6,1
420,518315245,43.0186232,-76.1340069,138.005682,0,1
420,432814178,43.0046488,-76.099632,132.0082769,0,1
420,855323113,43.0560242,-76.1218484,133.9843561,3,1
420,1917132249,43.0615515,-76.1247152,132.9809134,6,1
420,1242667807,43.0579113,-76.1494852,135.0737733,3,1
420,1808679382,43.0209929,-76.2223002,999,-1,1
420,624124955,43.0757762,-76.1370569,118.676162,6,1
420,820793972,43.0779445,-76.1411037,126.5539195,6,1
420,247593995,43.0209963,-76.0551787,999,-1,1
420,1534543706,43.0277749,-76.1343371,137.3238436,3,1
420,254097953,43.0670875,-76.2303584,999,-1,1
420,966167451,43.0233975,-76.1303956,137.3560532,0,1
420,1807417647,43.0396593,-76.2378829,999,-1,1
420,894664362,43.0114548,-76.1362174,133.8708158,5,1
420,1970927279,43.0201347,-76.1119462,122.450676,0,1
420,1887555076,43.0764386,-76.1288701,116.1352823,6,1
420,1446041084,43.0824683,-76.181809,135.2612323,7,1
420,951453986,43.0764769,-76.1578506,132.9055983,7,1
420,1392556801,43.0775631,-76.1683357,128.6532302,7,1
420,1697711212,43.0321368,-76.1301238,134.3165622,3,1
420,871780988,43.0193291,-76.2567689,999,-1,1
420,759674601,43.005649,-76.0431958,999,-1,1
430,1581941446,43.0224422,-76.2034185,135.1907484,4,1
430,2014572005,43.0513009,-76.1808333,137.3209405,7,1
430,2027308069,43.0701803,-76.1285198,118.2449917,6,1
430,1385410514,43.0810688,-76.1840357,134.9623789,7,1
430,859792248,43.0528643,-76.2424752,999,-1,1
430,319618935,43.0654082,-76.1199303,131.8048889,6,1
430,39587657,43.0398871,-76.1311675,125.4456878,3,1
430,855323113,43.054404,-76.1218484,132.9604505,3,1
430,432814178,43.0046488,-76.1018396,131.1711792,0,1
430,1233186384,43.0507075,-76.1289704,124.3263106,3,1
430,518315245,43.0170029,-76.1340069,137.841036,0,1
430,1534543706,43.0261546,-76.1343371,999,-1,1
430,820793972,43.0779445,-76.1388934,124.194029,6,1
430,1697711212,43.0305166,-76.1301238,135.639551,3,1
430,624124955,43.0757762,-76.1348467,113.8889257,6,1
430,1917132249,43.0599312,-76.1247152,135.5256124,3,1
430,1808679382,43.0203448,-76.2209752,999,-1,1
430,1807417647,43.038039,-76.2378829,999,-1,1
430,951453986,43.0764769,-76.1556404,134.1565147,7,1
430,1242667807,43.0579113,-76.1472756,139.0683885,7,1
430,1446041084,43.0824683,-76.1795986,134.6918354,7,1
430,759674601,43.005649,-76.0454035,999,-1,1
430,894664362,43.0114548,-76.1384253,134.5608102,5,1
430,966167451,43.0217772,-76.1303956,136.8613179,0,1
430,871780988,43.0177088,-76.2567689,999,-1,1
430,1970927279,43.0201347,-76.109738,120.957327,0,1
430,1392556801,43.0775631,-76.1661254,999,-1,1
430,247593995,43.0209963,-76.0573869,999,-1,1
430,1887555076,43.0748183,-76.1288701,111.6180539,6,1
430,254097953,43.0670875,-76.2281485,999,-1,1
432,1970927279,43.0201347,-76.1092963,120.8573847,0,-1
440,432814178,43.0046488,-76.1040473,130.5052026,0,1
440,39587657,43.0415074,-76.1311675,122.7219804,3,1
440,2027308069,43.0685601,-76.1285198,121.9296765,6,1
440,2014572005,43.0513009,-76.178624,136.9582864,7,1
440,859792248,43.0544846,-76.2424752,999,-1,1
440,518315245,43.0153827,-76.1340069,137.7673558,0,1
440,855323113,43.0527837,-76.1218484,131.9790857,3,1
440,1385410514,43.0810688,-76.1818253,134.2023785,7,1
440,1233186384,43.0490872,-76.1289704,122.3139653,3,1
440,319618935,43.0637879,-76.1199303,137.5255692,1,1
440,1581941446,43.0224422,-76.2012102,999,-1,1
440,871780988,43.0160886,-76.2567689,999,-1,1
440,1392556801,43.0775631,-76.1639152,130.4329012,7,1
440,966167451,43.020157,-76.1303956,136.4428011,0,1
440,1242667807,43.0579113,-76.1450661,133.3486981,3,1
440,894664362,43.0114548,-76.1406332,135.3237464,5,1
440,1697711212,43.0288963,-76.1301238,139.2837481,0,1
440,820793972,43.0779445,-76.1366831,121.6818987,6,1
440,1887555076,43.0731981,-76.1288701,110.1891965,6,1
440,1534543706,43.0245343,-76.1343371,139.3775064,0,1
440,254097953,43.0670875,-76.2259386,999,-1,1
440,1807417647,43.0364187,-76.2378829,999,-1,1
440,624124955,43.0757762,-76.1326365,109.1332104,6,1
440,1917132249,43.058311,-76.1247152,134.3573313,3,1
440,759674601,43.005649,-76.0476112,999,-1,1
440,1446041084,43.0824683,-76.1773881,134.2326227,7,1
440,247593995,43.0209963,-76.0595951,999,-1,1
440,1808679382,43.0203448,-76.218767,999,-1,1
440,951453986,43.0764769,-76.1534301,135.3441115,7,1
450,859792248,43.0561048,-76.2424752,999,-1,1
450,1385410514,43.0810688,-76.1796149,133.5257665,7,1
450,1233186384,43.047467,-76.1289704,120.8084295,3,1
450,2014572005,43.0513009,-76.1764146,999,-1,1
450,855323113,43.0511635,-76.1218484,131.0920961,3,1
450,1581941446,43.0224422,-76.1990019,133.6201028,4,1
450,39587657,43.0431277,-76.1311675,119.6816475,3,1
450,518315245,43.0137624,-76.1340069,135.4224901,5,1
450,319618935,43.0621677,-76.1199303,134.1781424,6,1
450,432814178,43.0046487,-76.1062549,130.0785227,0,1
450,2027308069,43.0669398,-76.1285198,124.9793928,6,1
450,624124955,43.0757762,-76.1304263,121.7213439,6,1
450,247593995,43.0209963,-76.0618034,999,-1,1
450,1242667807,43.0579113,-76.1428565,136.9320251,6,1
450,254097953,43.0670875,-76.2237288,999,-1,1
450,1446041084,43.0824683,-76.1751777,133.9117588,7,1
450,871780988,43.0144683,-76.2567689,999,-1,1
450,1917132249,43.0566907,-76.1247152,133.1283426,3,1
450,1392556801,43.0775631,-76.1617049,131.5477329,7,1
450,1808679382,43.0203448,-76.2165588,999,-1,1
450,1697711212,43.0272761,-76.1301238,137.9602059,3,1
450,966167451,43.0199949,-76.1284082,135.390581,0,1
450,1807417647,43.0347985,-76.2378829,999,-1,1
450,1534543706,43.0229141,-76.1343371,999,-1,1
450,759674601,43.005649,-76.0498189,999,-1,1
450,894664362,43.0114548,-76.1428411,136.1293694,5,1
450,951453986,43.0764769,-76.1512199,134.2738114,6,1
450,820793972,43.0779445,-76.1344728,119.3669052,6,1
450,1887555076,43.0715778,-76.1288701,126.4940999,6,1
460,1233186384,43.0458467,-76.1289704,120.377881,3,1
460,2014572005,43.0513009,-76.1742053,136.5189675,7,1
460,432814178,43.0046487,-76.1084626,129.9438881,0,1
460,2027308069,43.0653196,-76.1285198,127.5209068,6,1
460,1385410514,43.0810687,-76.1774045,132.9711527,7,1
460,518315245,43.0121421,-76.1340069,134.0908579,5,1
460,855323113,43.0495432,-76.1218484,130.3663342,3,1
460,319618935,43.0605474,-76.1199303,135.3136965,6,1
460,39587657,43.0447479,-76.1311675,129.8801234,3,1
460,859792248,43.0567529,-76.2411495,999,-1,1
460,1581941446,43.0224422,-76.1967937,132.9685931,4,1
460,1872984330,43.0355779,-76.133345,130.2734154,3,1
460,1807417647,43.0331782,-76.2378829,999,-1,1
460,1534543706,43.0212938,-76.1343371,138.6051368,0,1
460,1887555076,43.0699576,-76.1288701,118.3716544,6,1
460,1697711212,43.0256558,-76.1301238,138.0277812,0,1
460,820793972,43.0779445,-76.1322626,118.0574963,6,1
460,1446041084,43.0824683,-76.1729672,133.7518233,7,1
460,1917132249,43.0550705,-76.1247152,131.8510637,3,1
460,759674601,43.005649,-76.0520266,999,-1,1
460,624124955,43.0757762,-76.1282161,114.7823148,6,1
460,1242667807,43.0579113,-76.1406469,131.9858571,3,1
460,247593995,43.0209963,-76.0640116,999,-1,1
460,1808679382,43.0203448,-76.2143506,138.6794073,4,1
460,871780988,43.012848,-76.2567689,999,-1,1
460,894664362,43.0114548,-76.145049,136.954262,5,1
460,951453986,43.0764769,-76.1490097,132.7671853,6,1
460,966167451,43.0199949,-76.1262,134.0663503,0,1
460,1392556801,43.0775631,-76.1594946,132.7082543,7,1
460,254097953,43.0670875,-76.2215189,999,-1,1
470,855323113,43.0479229,-76.1218484,129.874989,3,1
470,1581941446,43.0224422,-76.1945854,132.4617005,4,1
470,859792248,43.0567529,-76.23894,999,-1,1
470,2027308069,43.0636993,-76.1285198,129.6801522,6,1
470,39587657,43.0463682,-76.1311675,115.2914104,3,1
470,518315245,43.0105219,-76.1340069,132.6267228,5,1
470,1233186384,43.0442265,-76.1289704,121.2377968,3,1
470,319618935,43.0589272,-76.1199303,136.5264096,3,1
470,2014572005,43.0513009,-76.171996,136.4632148,7,1
470,1385410514,43.0810687,-76.1751942,132.5780737,7,1
470,432814178,43.0046487,-76.1106702,130.1195976,0,1
470,966167451,43.0199949,-76.1239918,139.3273064,5,1
470,894664362,43.0114548,-76.1472569,137.7813927,5,1
470,820793972,43.0779445,-76.1300523,118.5373567,6,1
470,759674601,43.005649,-76.0542342,999,-1,1
470,1242667807,43.0579113,-76.1384374,131.5587519,3,1
470,1872984330,43.0339577,-76.133345,132.0893194,3,1
470,1392556801,43.0775631,-76.1572844,133.8673378,7,1
470,1446041084,43.0824683,-76.1707568,133.765052,7,1
470,1534543706,43.0196735,-76.1343371,138.3133895,0,1
470,254097953,43.0670875,-76.219309,999,-1,1
470,1808679382,43.0203448,-76.2121424,137.7610673,4,1
470,1917132249,43.0534502,-76.1247152,130.5533246,3,1
470,247593995,43.0209963,-76.0662198,999,-1,1
470,1887555076,43.0683373,-76.1288701,136.1675471,6,1
470,1807417647,43.031558,-76.2378829,999,-1,1
470,951453986,43.0764769,-76.1467995,131.0735291,6,1
470,871780988,43.0112278,-76.2567689,999,-1,1
470,624124955,43.0748041,-76.1282161,113.6239328,6,1
470,1697711212,43.0240355,-76.1301238,137.4462291,0,1
480,855323113,43.0463027,-76.1218484,129.679258,3,1
480,2027308069,43.0620791,-76.1285198,131.5494028,6,1
480,432814178,43.0046487,-76.1128778,130.5819335,0,1
480,518315245,43.0089016,-76.1340069,131.0076049,5,1
480,1385410514,43.0810687,-76.1729838,132.3796349,7,1
480,859792248,43.0567529,-76.2367304,999,-1,1
480,1581941446,43.0224422,-76.1923771,132.1402772,4,1
480,39587657,43.0479884,-76.1311675,129.5866386,3,1
480,2014572005,43.0513009,-76.1697867,136.5224174,7,1
480,319618935,43.0573069,-76.1199303,135.6604047,1,1
480,1233186384,43.0426062,-76.1289704,122.9829123,3,1
480,624124955,43.0731838,-76.1282161,112.6447965,6,1
480,820793972,43.0779444,-76.127842,120.4867859,6,1
480,759674601,43.005649,-76.0564419,999,-1,1
480,1807417647,43.0299377,-76.2378829,999,-1,1
480,254097953,43.0670875,-76.2170991,999,-1,1
480,1446041084,43.0824683,-76.1685464,999,-1,1
480,1872984330,43.0323374,-76.133345,133.6871228,3,1
480,951453986,43.0764769,-76.1445892,129.1439835,6,1
480,1917132249,43.05183,-76.1247152,129.2881509,3,1
480,1392556801,43.0775631,-76.1550741,134.9973032,7,1
480,871780988,43.0109037,-76.2550027,999,-1,1
480,966167451,43.0199949,-76.1217837,131.0152354,0,1
480,1534543706,43.0180533,-76.1343371,138.0984442,0,1
480,1808679382,43.0203448,-76.2099342,136.8022758,4,1
480,1242667807,43.0579113,-76.1362278,131.3595741,3,1
480,1887555076,43.0667171,-76.1288701,125.2059776,6,1
480,247593995,43.0209963,-76.0684281,999,-1,1
480,1697711212,43.0224153,-76.1301238,136.9162645,0,1
480,894664362,43.0114548,-76.1494648,138.5990016,5,1
490,1385410514,43.0810687,-76.1707734,132.3943467,7,1
490,518315245,43.0072813,-76.1340069,129.2095744,5,1
490,432814178,43.0046487,-76.1150855,130.8317443,5,1
490,859792248,43.0567529,-76.2345209,999,-1,1
490,39587657,43.0496087,-76.1311675,119.3587463,3,1
490,1581941446,43.0224422,-76.1901688,132.0342457,4,1
490,319618935,43.0556867,-76.1199303,134.7192087,3,1
490,2027308069,43.0604588,-76.1285198,133.1937819,6,1
490,2014572005,43.0513009,-76.1675774,136.6935053,7,1
490,1233186384,43.040986,-76.1289704,125.0593892,3,1
490,855323113,43.0446824,-76.1218484,129.8065208,3,1
490,1534543706,43.016433,-76.1343371,137.4215491,5,1
490,247593995,43.0209963,-76.0706363,139.6336546,2,1
490,254097953,43.0670875,-76.2148892,999,-1,1
490,667935525,43.036023,-76.1333938,129.7203997,3,1
490,1887555076,43.0650969,-76.1288701,127.73605,6,1
490,1242667807,43.0579113,-76.1340183,131.4099927,3,1
490,1392556801,43.0775631,-76.1528639,136.0835483,7,1
490,1697711212,43.020795,-76.1301238,136.4560003,0,1
490,1807417647,43.0283174,-76.2378829,999,-1,1
490,1808679382,43.0203448,-76.207726,135.8066393,4,1
